s_idx,lat_idx,head_idx,x,y,wall_distance,curvature,wall_cost,curvature_cost,total_cost
111,3,2,1.106216,3.878803,1.150000,-0.008378,0.000000,0.008378,0.008378
111,4,0,1.111866,3.603997,1.450000,-0.008378,0.000000,0.008378,0.008378
111,4,1,1.111866,3.603997,1.450000,-0.008378,0.000000,0.008378,0.008378
111,4,2,1.111866,3.603997,1.450000,-0.008378,0.000000,0.008378,0.008378
112,0,0,0.891407,4.778684,0.000000,-0.007180,1.000000,0.007180,1.007180
112,0,1,0.891407,4.778684,0.000000,-0.007180,1.000000,0.007180,1.007180
112,0,2,0.891407,4.778684,0.000000,-0.007180,1.000000,0.007180,1.007180
112,1,0,0.895660,4.478714,0.522015,-0.007180,0.000000,0.007180,0.007180
112,1,1,0.895660,4.478714,0.522015,-0.007180,0.000000,0.007180,0.007180
112,1,2,0.895660,4.478714,0.522015,-0.007180,0.000000,0.007180,0.007180
112,2,0,0.899913,4.178744,0.813941,-0.007180,0.000000,0.007180,0.007180
112,2,1,0.899913,4.178744,0.813941,-0.007180,0.000000,0.007180,0.007180
112,2,2,0.899913,4.178744,0.813941,-0.007180,0.000000,0.007180,0.007180
112,3,0,0.904166,3.878774,1.118034,-0.007180,0.000000,0.007180,0.007180
112,3,1,0.904166,3.878774,1.118034,-0.007180,0.000000,0.007180,0.007180
112,3,2,0.904166,3.878774,1.118034,-0.007180,0.000000,0.007180,0.007180
112,4,0,0.908113,3.600343,1.414214,-0.007180,0.000000,0.007180,0.007180
112,4,1,0.908113,3.600343,1.414214,-0.007180,0.000000,0.007180,0.007180
112,4,2,0.908113,3.600343,1.414214,-0.007180,0.000000,0.007180,0.007180
113,0,0,0.694451,4.780147,0.000000,-0.005977,1.000000,0.005977,1.005977
113,0,1,0.694451,4.780147,0.000000,-0.005977,1.000000,0.005977,1.005977
113,0,2,0.694451,4.780147,0.000000,-0.005977,1.000000,0.005977,1.005977
113,1,0,0.697147,4.480159,0.500000,-0.005977,0.000000,0.005977,0.005977
113,1,1,0.697147,4.480159,0.500000,-0.005977,0.000000,0.005977,0.005977
113,1,2,0.697147,4.480159,0.500000,-0.005977,0.000000,0.005977,0.005977
113,2,0,0.699844,4.180171,0.800000,-0.005977,0.000000,0.005977,0.005977
113,2,1,0.699844,4.180171,0.800000,-0.005977,0.000000,0.005977,0.005977
113,2,2,0.699844,4.180171,0.800000,-0.005977,0.000000,0.005977,0.005977
113,3,0,0.702540,3.880183,1.100000,-0.005977,0.000000,0.005977,0.005977
113,3,1,0.702540,3.880183,1.100000,-0.005977,0.000000,0.005977,0.005977
113,3,2,0.702540,3.880183,1.100000,-0.005977,0.000000,0.005977,0.005977
113,4,0,0.705076,3.598127,1.400000,-0.005977,0.000000,0.005977,0.005977
113,4,1,0.705076,3.598127,1.400000,-0.005977,0.000000,0.005977,0.005977
113,4,2,0.705076,3.598127,1.400000,-0.005977,0.000000,0.005977,0.005977
114,0,0,0.496907,4.782587,0.000000,-0.004770,1.000000,0.004770,1.004770
114,0,1,0.496907,4.782587,0.000000,-0.004770,1.000000,0.004770,1.004770
114,0,2,0.496907,4.782587,0.000000,-0.004770,1.000000,0.004770,1.004770
114,1,0,0.498337,4.482590,0.500000,-0.004770,0.000000,0.004770,0.004770
114,1,1,0.498337,4.482590,0.500000,-0.004770,0.000000,0.004770,0.004770
114,1,2,0.498337,4.482590,0.500000,-0.004770,0.000000,0.004770,0.004770
114,2,0,0.499768,4.182593,0.800000,-0.004770,0.000000,0.004770,0.004770
114,2,1,0.499768,4.182593,0.800000,-0.004770,0.000000,0.004770,0.004770
114,2,2,0.499768,4.182593,0.800000,-0.004770,0.000000,0.004770,0.004770
114,3,0,0.501199,3.882597,1.100000,-0.004770,0.000000,0.004770,0.004770
114,3,1,0.501199,3.882597,1.100000,-0.004770,0.000000,0.004770,0.004770
114,3,2,0.501199,3.882597,1.100000,-0.004770,0.000000,0.004770,0.004770
114,4,0,0.502562,3.596909,1.400000,-0.004770,0.000000,0.004770,0.004770
114,4,1,0.502562,3.596909,1.400000,-0.004770,0.000000,0.004770,0.004770
114,4,2,0.502562,3.596909,1.400000,-0.004770,0.000000,0.004770,0.004770
115,0,0,0.298834,4.785793,0.000000,-0.003524,1.000000,0.003524,1.003524
115,0,1,0.298834,4.785793,0.000000,-0.003524,1.000000,0.003524,1.003524
115,0,2,0.298834,4.785793,0.000000,-0.003524,1.000000,0.003524,1.003524
115,1,0,0.299257,4.485793,0.538516,-0.003524,0.000000,0.003524,0.003524
115,1,1,0.299257,4.485793,0.538516,-0.003524,0.000000,0.003524,0.003524
115,1,2,0.299257,4.485793,0.538516,-0.003524,0.000000,0.003524,0.003524
115,2,0,0.299681,4.185793,0.824621,-0.003524,0.000000,0.003524,0.003524
115,2,1,0.299681,4.185793,0.824621,-0.003524,0.000000,0.003524,0.003524
115,2,2,0.299681,4.185793,0.824621,-0.003524,0.000000,0.003524,0.003524
115,3,0,0.300105,3.885793,1.110180,-0.003524,0.000000,0.003524,0.003524
115,3,1,0.300105,3.885793,1.110180,-0.003524,0.000000,0.003524,0.003524
115,3,2,0.300105,3.885793,1.110180,-0.003524,0.000000,0.003524,0.003524
115,4,0,0.300514,3.596367,1.408013,-0.003524,0.000000,0.003524,0.003524
115,4,1,0.300514,3.596367,1.408013,-0.003524,0.000000,0.003524,0.003524
115,4,2,0.300514,3.596367,1.408013,-0.003524,0.000000,0.003524,0.003524
116,0,0,0.100233,4.789651,0.000000,-0.002233,1.000000,0.002233,1.002233
116,0,1,0.100233,4.789651,0.000000,-0.002233,1.000000,0.002233,1.002233
116,0,2,0.100233,4.789651,0.000000,-0.002233,1.000000,0.002233,1.002233
116,1,0,0.099918,4.489651,0.550000,-0.002233,0.000000,0.002233,0.002233
116,1,1,0.099918,4.489651,0.550000,-0.002233,0.000000,0.002233,0.002233
116,1,2,0.099918,4.489651,0.550000,-0.002233,0.000000,0.002233,0.002233
116,2,0,0.099603,4.189651,0.850000,-0.002233,0.000000,0.002233,0.002233
116,2,1,0.099603,4.189651,0.850000,-0.002233,0.000000,0.002233,0.002233
116,2,2,0.099603,4.189651,0.850000,-0.002233,0.000000,0.002233,0.002233
116,3,0,0.099288,3.889651,1.150000,-0.002233,0.000000,0.002233,0.002233
116,3,1,0.099288,3.889651,1.150000,-0.002233,0.000000,0.002233,0.002233
116,3,2,0.099288,3.889651,1.150000,-0.002233,0.000000,0.002233,0.002233
116,4,0,0.098980,3.596349,1.450000,-0.002233,0.000000,0.002233,0.002233
116,4,1,0.098980,3.596349,1.450000,-0.002233,0.000000,0.002233,0.002233
116,4,2,0.098980,3.596349,1.450000,-0.002233,0.000000,0.002233,0.002233
117,0,0,-0.098958,4.793921,0.000000,-0.000936,1.000000,0.000936,1.000936
117,0,1,-0.098958,4.793921,0.000000,-0.000936,1.000000,0.000936,1.000936
117,0,2,-0.098958,4.793921,0.000000,-0.000936,1.000000,0.000936,1.000936
117,1,0,-0.099639,4.493922,0.550000,-0.000936,0.000000,0.000936,0.000936
117,1,1,-0.099639,4.493922,0.550000,-0.000936,0.000000,0.000936,0.000936
117,1,2,-0.099639,4.493922,0.550000,-0.000936,0.000000,0.000936,0.000936
117,2,0,-0.100320,4.193923,0.850000,-0.000936,0.000000,0.000936,0.000936
117,2,1,-0.100320,4.193923,0.850000,-0.000936,0.000000,0.000936,0.000936
117,2,2,-0.100320,4.193923,0.850000,-0.000936,0.000000,0.000936,0.000936
117,3,0,-0.101001,3.893923,1.150000,-0.000936,0.000000,0.000936,0.000936
117,3,1,-0.101001,3.893923,1.150000,-0.000936,0.000000,0.000936,0.000936
117,3,2,-0.101001,3.893923,1.150000,-0.000936,0.000000,0.000936,0.000936
117,4,0,-0.101676,3.596732,1.450000,-0.000936,0.000000,0.000936,0.000936
117,4,1,-0.101676,3.596732,1.450000,-0.000936,0.000000,0.000936,0.000936
117,4,2,-0.101676,3.596732,1.450000,-0.000936,0.000000,0.000936,0.000936
118,0,0,-0.298942,4.797300,0.000000,0.000429,1.000000,0.000429,1.000429
118,0,1,-0.298942,4.797300,0.000000,0.000429,1.000000,0.000429,1.000429
118,0,2,-0.298942,4.797300,0.000000,0.000429,1.000000,0.000429,1.000429
118,1,0,-0.299650,4.498589,0.550000,0.000429,0.000000,0.000429,0.000429
118,1,1,-0.299650,4.498589,0.550000,0.000429,0.000000,0.000429,0.000429
118,1,2,-0.299650,4.498589,0.550000,0.000429,0.000000,0.000429,0.000429
118,2,0,-0.300360,4.198589,0.850000,0.000429,0.000000,0.000429,0.000429
118,2,1,-0.300360,4.198589,0.850000,0.000429,0.000000,0.000429,0.000429
118,2,2,-0.300360,4.198589,0.850000,0.000429,0.000000,0.000429,0.000429
118,3,0,-0.301070,3.898590,1.150000,0.000429,0.000000,0.000429,0.000429
118,3,1,-0.301070,3.898590,1.150000,0.000429,0.000000,0.000429,0.000429
118,3,2,-0.301070,3.898590,1.150000,0.000429,0.000000,0.000429,0.000429
118,4,0,-0.301780,3.598591,1.450000,0.000429,0.000000,0.000429,0.000429
118,4,1,-0.301780,3.598591,1.450000,0.000429,0.000000,0.000429,0.000429
118,4,2,-0.301780,3.598591,1.450000,0.000429,0.000000,0.000429,0.000429
119,0,0,-0.499484,4.797758,0.000000,0.001813,1.000000,0.001813,1.001813
119,0,1,-0.499484,4.797758,0.000000,0.001813,1.000000,0.001813,1.001813
119,0,2,-0.499484,4.797758,0.000000,0.001813,1.000000,0.001813,1.001813
119,1,0,-0.499914,4.503196,0.550000,0.001813,0.000000,0.001813,0.001813
119,1,1,-0.499914,4.503196,0.550000,0.001813,0.000000,0.001813,0.001813
119,1,2,-0.499914,4.503196,0.550000,0.001813,0.000000,0.001813,0.001813
119,2,0,-0.500352,4.203197,0.851469,0.001813,0.000000,0.001813,0.001813
119,2,1,-0.500352,4.203197,0.851469,0.001813,0.000000,0.001813,0.001813
119,2,2,-0.500352,4.203197,0.851469,0.001813,0.000000,0.001813,0.001813
119,3,0,-0.500791,3.903197,1.151086,0.001813,0.000000,0.001813,0.001813
119,3,1,-0.500791,3.903197,1.151086,0.001813,0.000000,0.001813,0.001813
119,3,2,-0.500791,3.903197,1.151086,0.001813,0.000000,0.001813,0.001813
119,4,0,-0.501229,3.603197,1.450862,0.001813,0.000000,0.001813,0.001813
119,4,1,-0.501229,3.603197,1.450862,0.001813,0.000000,0.001813,0.001813
119,4,2,-0.501229,3.603197,1.450862,0.001813,0.000000,0.001813,0.001813
120,0,0,-0.700574,4.797950,0.000000,0.003201,1.000000,0.003201,1.003201
120,0,1,-0.700574,4.797950,0.000000,0.003201,1.000000,0.003201,1.003201
120,0,2,-0.700574,4.797950,0.000000,0.003201,1.000000,0.003201,1.003201
120,1,0,-0.700442,4.507553,0.550000,0.003201,0.000000,0.003201,0.003201
120,1,1,-0.700442,4.507553,0.550000,0.003201,0.000000,0.003201,0.003201
120,1,2,-0.700442,4.507553,0.550000,0.003201,0.000000,0.003201,0.003201
120,2,0,-0.700304,4.207553,0.850000,0.003201,0.000000,0.003201,0.003201
120,2,1,-0.700304,4.207553,0.850000,0.003201,0.000000,0.003201,0.003201
120,2,2,-0.700304,4.207553,0.850000,0.003201,0.000000,0.003201,0.003201
120,3,0,-0.700167,3.907553,1.150000,0.003201,0.000000,0.003201,0.003201
120,3,1,-0.700167,3.907553,1.150000,0.003201,0.000000,0.003201,0.003201
120,3,2,-0.700167,3.907553,1.150000,0.003201,0.000000,0.003201,0.003201
120,4,0,-0.700030,3.607553,1.450000,0.003201,0.000000,0.003201,0.003201
120,4,1,-0.700030,3.607553,1.450000,0.003201,0.000000,0.003201,0.003201
120,4,2,-0.700030,3.607553,1.450000,0.003201,0.000000,0.003201,0.003201
121,0,0,-0.902380,4.797714,0.000000,0.004595,1.000000,0.004595,1.004595
121,0,1,-0.902380,4.797714,0.000000,0.004595,1.000000,0.004595,1.004595
121,0,2,-0.902380,4.797714,0.000000,0.004595,1.000000,0.004595,1.004595
121,1,0,-0.901388,4.511502,0.500000,0.004595,0.000000,0.004595,0.004595
121,1,1,-0.901388,4.511502,0.500000,0.004595,0.000000,0.004595,0.004595
121,1,2,-0.901388,4.511502,0.500000,0.004595,0.000000,0.004595,0.004595
121,2,0,-0.900348,4.211504,0.800000,0.004595,0.000000,0.004595,0.004595
121,2,1,-0.900348,4.211504,0.800000,0.004595,0.000000,0.004595,0.004595
121,2,2,-0.900348,4.211504,0.800000,0.004595,0.000000,0.004595,0.004595
121,3,0,-0.899308,3.911505,1.100000,0.004595,0.000000,0.004595,0.004595
121,3,1,-0.899308,3.911505,1.100000,0.004595,0.000000,0.004595,0.004595
121,3,2,-0.899308,3.911505,1.100000,0.004595,0.000000,0.004595,0.004595
121,4,0,-0.898268,3.611507,1.400000,0.004595,0.000000,0.004595,0.004595
121,4,1,-0.898268,3.611507,1.400000,0.004595,0.000000,0.004595,0.004595
121,4,2,-0.898268,3.611507,1.400000,0.004595,0.000000,0.004595,0.004595
122,0,0,-1.105138,4.796528,0.000000,0.006141,1.000000,0.006141,1.006141
122,0,1,-1.105138,4.796528,0.000000,0.006141,1.000000,0.006141,1.006141
122,0,2,-1.105138,4.796528,0.000000,0.006141,1.000000,0.006141,1.006141
122,1,0,-1.102901,4.514960,0.500000,0.006141,0.000000,0.006141,0.006141
122,1,1,-1.102901,4.514960,0.500000,0.006141,0.000000,0.006141,0.006141
122,1,2,-1.102901,4.514960,0.500000,0.006141,0.000000,0.006141,0.006141
122,2,0,-1.100518,4.214969,0.800000,0.006141,0.000000,0.006141,0.006141
122,2,1,-1.100518,4.214969,0.800000,0.006141,0.000000,0.006141,0.006141
122,2,2,-1.100518,4.214969,0.800000,0.006141,0.000000,0.006141,0.006141
122,3,0,-1.098135,3.914979,1.100000,0.006141,0.000000,0.006141,0.006141
122,3,1,-1.098135,3.914979,1.100000,0.006141,0.000000,0.006141,0.006141
122,3,2,-1.098135,3.914979,1.100000,0.006141,0.000000,0.006141,0.006141
122,4,0,-1.095753,3.614988,1.400000,0.006141,0.000000,0.006141,0.006141
122,4,1,-1.095753,3.614988,1.400000,0.006141,0.000000,0.006141,0.006141
122,4,2,-1.095753,3.614988,1.400000,0.006141,0.000000,0.006141,0.006141
123,0,0,-1.308453,4.794389,0.000000,0.007653,1.000000,0.007653,1.007653
123,0,1,-1.308453,4.794389,0.000000,0.007653,1.000000,0.007653,1.007653
123,0,2,-1.308453,4.794389,0.000000,0.007653,1.000000,0.007653,1.007653
123,1,0,-1.304712,4.517375,0.500000,0.007653,0.000000,0.007653,0.007653
123,1,1,-1.304712,4.517375,0.500000,0.007653,0.000000,0.007653,0.007653
123,1,2,-1.304712,4.517375,0.500000,0.007653,0.000000,0.007653,0.007653
123,2,0,-1.300660,4.217402,0.800000,0.007653,0.000000,0.007653,0.007653
123,2,1,-1.300660,4.217402,0.800000,0.007653,0.000000,0.007653,0.007653
123,2,2,-1.300660,4.217402,0.800000,0.007653,0.000000,0.007653,0.007653
123,3,0,-1.296608,3.917429,1.100000,0.007653,0.000000,0.007653,0.007653
123,3,1,-1.296608,3.917429,1.100000,0.007653,0.000000,0.007653,0.007653
123,3,2,-1.296608,3.917429,1.100000,0.007653,0.000000,0.007653,0.007653
123,4,0,-1.292556,3.617457,1.400000,0.007653,0.000000,0.007653,0.007653
123,4,1,-1.292556,3.617457,1.400000,0.007653,0.000000,0.007653,0.007653
123,4,2,-1.292556,3.617457,1.400000,0.007653,0.000000,0.007653,0.007653
124,0,0,-1.512417,4.791075,0.000000,0.009172,1.000000,0.009172,1.009172
124,0,1,-1.512417,4.791075,0.000000,0.009172,1.000000,0.009172,1.009172
124,0,2,-1.512417,4.791075,0.000000,0.009172,1.000000,0.009172,1.009172
124,1,0,-1.506914,4.518648,0.500000,0.009172,0.000000,0.009172,0.009172
124,1,1,-1.506914,4.518648,0.500000,0.009172,0.000000,0.009172,0.009172
124,1,2,-1.506914,4.518648,0.500000,0.009172,0.000000,0.009172,0.009172
124,2,0,-1.500856,4.218709,0.800000,0.009172,0.000000,0.009172,0.009172
124,2,1,-1.500856,4.218709,0.800000,0.009172,0.000000,0.009172,0.009172
124,2,2,-1.500856,4.218709,0.800000,0.009172,0.000000,0.009172,0.009172
124,3,0,-1.494797,3.918770,1.100000,0.009172,0.000000,0.009172,0.009172
124,3,1,-1.494797,3.918770,1.100000,0.009172,0.000000,0.009172,0.009172
124,3,2,-1.494797,3.918770,1.100000,0.009172,0.000000,0.009172,0.009172
124,4,0,-1.488739,3.618831,1.400000,0.009172,0.000000,0.009172,0.009172
124,4,1,-1.488739,3.618831,1.400000,0.009172,0.000000,0.009172,0.009172
124,4,2,-1.488739,3.618831,1.400000,0.009172,0.000000,0.009172,0.009172
125,0,0,-1.717115,4.786361,0.000000,0.010755,1.000000,0.010755,1.010754
125,0,1,-1.717115,4.786361,0.000000,0.010755,1.000000,0.010755,1.010754
125,0,2,-1.717115,4.786361,0.000000,0.010755,1.000000,0.010755,1.010754
125,1,0,-1.709605,4.518730,0.500000,0.010755,0.000000,0.010755,0.010755
125,1,1,-1.709605,4.518730,0.500000,0.010755,0.000000,0.010755,0.010755
125,1,2,-1.709605,4.518730,0.500000,0.010755,0.000000,0.010755,0.010755
125,2,0,-1.701190,4.218847,0.800000,0.010755,0.000000,0.010755,0.010755
125,2,1,-1.701190,4.218847,0.800000,0.010755,0.000000,0.010755,0.010755
125,2,2,-1.701190,4.218847,0.800000,0.010755,0.000000,0.010755,0.010755
125,3,0,-1.692775,3.918966,1.100000,0.010755,0.000000,0.010755,0.010755
125,3,1,-1.692775,3.918966,1.100000,0.010755,0.000000,0.010755,0.010755
125,3,2,-1.692775,3.918966,1.100000,0.010755,0.000000,0.010755,0.010755
125,4,0,-1.684360,3.619084,1.400000,0.010755,0.000000,0.010755,0.010755
125,4,1,-1.684360,3.619084,1.400000,0.010755,0.000000,0.010755,0.010755
125,4,2,-1.684360,3.619084,1.400000,0.010755,0.000000,0.010755,0.010755
126,0,0,-1.922508,4.779692,0.000000,0.012416,1.000000,0.012416,1.012416
126,0,1,-1.922508,4.779692,0.000000,0.012416,1.000000,0.012416,1.012416
126,0,2,-1.922508,4.779692,0.000000,0.012416,1.000000,0.012416,1.012416
126,1,0,-1.912707,4.517122,0.500000,0.012416,0.000000,0.012416,0.012416
126,1,1,-1.912707,4.517122,0.500000,0.012416,0.000000,0.012416,0.012416
126,1,2,-1.912707,4.517122,0.500000,0.012416,0.000000,0.012416,0.012416
126,2,0,-1.901516,4.217331,0.800000,0.012416,0.000000,0.012416,0.012416
126,2,1,-1.901516,4.217331,0.800000,0.012416,0.000000,0.012416,0.012416
126,2,2,-1.901516,4.217331,0.800000,0.012416,0.000000,0.012416,0.012416
126,3,0,-1.890326,3.917540,1.100000,0.012416,0.000000,0.012416,0.012416
126,3,1,-1.890326,3.917540,1.100000,0.012416,0.000000,0.012416,0.012416
126,3,2,-1.890326,3.917540,1.100000,0.012416,0.000000,0.012416,0.012416
126,4,0,-1.879136,3.617749,1.400000,0.012416,0.000000,0.012416,0.012416
126,4,1,-1.879136,3.617749,1.400000,0.012416,0.000000,0.012416,0.012416
126,4,2,-1.879136,3.617749,1.400000,0.012416,0.000000,0.012416,0.012416
127,0,0,-2.128725,4.770792,0.000000,0.014084,1.000000,0.014084,1.014084
127,0,1,-2.128725,4.770792,0.000000,0.014084,1.000000,0.014084,1.014084
127,0,2,-2.128725,4.770792,0.000000,0.014084,1.000000,0.014084,1.014084
127,1,0,-2.116343,4.513343,0.500000,0.014084,0.000000,0.014084,0.014084
127,1,1,-2.116343,4.513343,0.500000,0.014084,0.000000,0.014084,0.014084
127,1,2,-2.116343,4.513343,0.500000,0.014084,0.000000,0.014084,0.014084
127,2,0,-2.101932,4.213689,0.800000,0.014084,0.000000,0.014084,0.014084
127,2,1,-2.101932,4.213689,0.800000,0.014084,0.000000,0.014084,0.014084
127,2,2,-2.101932,4.213689,0.800000,0.014084,0.000000,0.014084,0.014084
127,3,0,-2.087521,3.914035,1.100000,0.014084,0.000000,0.014084,0.014084
127,3,1,-2.087521,3.914035,1.100000,0.014084,0.000000,0.014084,0.014084
127,3,2,-2.087521,3.914035,1.100000,0.014084,0.000000,0.014084,0.014084
127,4,0,-2.073109,3.614382,1.400000,0.014084,0.000000,0.014084,0.014084
127,4,1,-2.073109,3.614382,1.400000,0.014084,0.000000,0.014084,0.014084
127,4,2,-2.073109,3.614382,1.400000,0.014084,0.000000,0.014084,0.014084
128,0,0,-2.335629,4.759620,0.000000,0.015805,1.000000,0.015805,1.015805
128,0,1,-2.335629,4.759620,0.000000,0.015805,1.000000,0.015805,1.015805
128,0,2,-2.335629,4.759620,0.000000,0.015805,1.000000,0.015805,1.015805
128,1,0,-2.320469,4.507491,0.538516,0.015805,0.000000,0.015805,0.015805
128,1,1,-2.320469,4.507491,0.538516,0.015805,0.000000,0.015805,0.015805
128,1,2,-2.320469,4.507491,0.538516,0.015805,0.000000,0.015805,0.015805
128,2,0,-2.302463,4.208032,0.824621,0.015805,0.000000,0.015805,0.015805
128,2,1,-2.302463,4.208032,0.824621,0.015805,0.000000,0.015805,0.015805
128,2,2,-2.302463,4.208032,0.824621,0.015805,0.000000,0.015805,0.015805
128,3,0,-2.284457,3.908572,1.128051,0.015805,0.000000,0.015805,0.015805
128,3,1,-2.284457,3.908572,1.128051,0.015805,0.000000,0.015805,0.015805
128,3,2,-2.284457,3.908572,1.128051,0.015805,0.000000,0.015805,0.015805
128,4,0,-2.266451,3.609113,1.422146,0.015805,0.000000,0.015805,0.015805
128,4,1,-2.266451,3.609113,1.422146,0.015805,0.000000,0.015805,0.015805
128,4,2,-2.266451,3.609113,1.422146,0.015805,0.000000,0.015805,0.015805
129,0,0,-2.543161,4.745972,0.000000,0.017541,1.000000,0.017541,1.017541
129,0,1,-2.543161,4.745972,0.000000,0.017541,1.000000,0.017541,1.017541
129,0,2,-2.543161,4.745972,0.000000,0.017541,1.000000,0.017541,1.017541
129,1,0,-2.525044,4.499258,0.500000,0.017541,0.000000,0.017541,0.017541
129,1,1,-2.525044,4.499258,0.500000,0.017541,0.000000,0.017541,0.017541
129,1,2,-2.525044,4.499258,0.500000,0.017541,0.000000,0.017541,0.017541
129,2,0,-2.503073,4.200064,0.800000,0.017541,0.000000,0.017541,0.017541
129,2,1,-2.503073,4.200064,0.800000,0.017541,0.000000,0.017541,0.017541
129,2,2,-2.503073,4.200064,0.800000,0.017541,0.000000,0.017541,0.017541
129,3,0,-2.481103,3.900869,1.101136,0.017541,0.000000,0.017541,0.017541
129,3,1,-2.481103,3.900869,1.101136,0.017541,0.000000,0.017541,0.017541
129,3,2,-2.481103,3.900869,1.101136,0.017541,0.000000,0.017541,0.017541
129,4,0,-2.459132,3.601675,1.400893,0.017541,0.000000,0.017541,0.017541
129,4,1,-2.459132,3.601675,1.400893,0.017541,0.000000,0.017541,0.017541
129,4,2,-2.459132,3.601675,1.400893,0.017541,0.000000,0.017541,0.017541
130,0,0,-2.751249,4.729638,0.000000,0.019234,1.000000,0.019234,1.019234
130,0,1,-2.751249,4.729638,0.000000,0.019234,1.000000,0.019234,1.019234
130,0,2,-2.751249,4.729638,0.000000,0.019234,1.000000,0.019234,1.019234
130,1,0,-2.729999,4.488274,0.500000,0.019234,0.000000,0.019234,0.019234
130,1,1,-2.729999,4.488274,0.500000,0.019234,0.000000,0.019234,0.019234
130,1,2,-2.729999,4.488274,0.500000,0.019234,0.000000,0.019234,0.019234
130,2,0,-2.703688,4.189430,0.800000,0.019234,0.000000,0.019234,0.019234
130,2,1,-2.703688,4.189430,0.800000,0.019234,0.000000,0.019234,0.019234
130,2,2,-2.703688,4.189430,0.800000,0.019234,0.000000,0.019234,0.019234
130,3,0,-2.677376,3.890586,1.100000,0.019234,0.000000,0.019234,0.019234
130,3,1,-2.677376,3.890586,1.100000,0.019234,0.000000,0.019234,0.019234
130,3,2,-2.677376,3.890586,1.100000,0.019234,0.000000,0.019234,0.019234
130,4,0,-2.651065,3.591742,1.400000,0.019234,0.000000,0.019234,0.019234
130,4,1,-2.651065,3.591742,1.400000,0.019234,0.000000,0.019234,0.019234
130,4,2,-2.651065,3.591742,1.400000,0.019234,0.000000,0.019234,0.019234
131,0,0,-2.959966,4.709505,0.000000,0.021009,1.000000,0.021009,1.021009
131,0,1,-2.959966,4.709505,0.000000,0.021009,1.000000,0.021009,1.021009
131,0,2,-2.959966,4.709505,0.000000,0.021009,1.000000,0.021009,1.021009
131,1,0,-2.935358,4.473813,0.492443,0.021009,0.000000,0.021009,0.021009
131,1,1,-2.935358,4.473813,0.492443,0.021009,0.000000,0.021009,0.021009
131,1,2,-2.935358,4.473813,0.492443,0.021009,0.000000,0.021009,0.021009
131,2,0,-2.904204,4.175435,0.776209,0.021009,0.000000,0.021009,0.021009
131,2,1,-2.904204,4.175435,0.776209,0.021009,0.000000,0.021009,0.021009
131,2,2,-2.904204,4.175435,0.776209,0.021009,0.000000,0.021009,0.021009
131,3,0,-2.873050,3.877057,1.079352,0.021009,0.000000,0.021009,0.021009
131,3,1,-2.873050,3.877057,1.079352,0.021009,0.000000,0.021009,0.021009
131,3,2,-2.873050,3.877057,1.079352,0.021009,0.000000,0.021009,0.021009
131,4,0,-2.841897,3.578679,1.382932,0.021009,0.000000,0.021009,0.021009
131,4,1,-2.841897,3.578679,1.382932,0.021009,0.000000,0.021009,0.021009
131,4,2,-2.841897,3.578679,1.382932,0.021009,0.000000,0.021009,0.021009
132,0,0,-3.169232,4.685594,0.000000,0.022790,1.000000,0.022790,1.022790
132,0,1,-3.169232,4.685594,0.000000,0.022790,1.000000,0.022790,1.022790
132,0,2,-3.169232,4.685594,0.000000,0.022790,1.000000,0.022790,1.022790
132,1,0,-3.141121,4.455676,0.500000,0.022790,0.000000,0.022790,0.022790
132,1,1,-3.141121,4.455676,0.500000,0.022790,0.000000,0.022790,0.022790
132,1,2,-3.141121,4.455676,0.500000,0.022790,0.000000,0.022790,0.022790
132,2,0,-3.104714,4.157893,0.800000,0.022790,0.000000,0.022790,0.022790
132,2,1,-3.104714,4.157893,0.800000,0.022790,0.000000,0.022790,0.022790
132,2,2,-3.104714,4.157893,0.800000,0.022790,0.000000,0.022790,0.022790
132,3,0,-3.068306,3.860111,1.051190,0.022790,0.000000,0.022790,0.022790
132,3,1,-3.068306,3.860111,1.051190,0.022790,0.000000,0.022790,0.022790
132,3,2,-3.068306,3.860111,1.051190,0.022790,0.000000,0.022790,0.022790
132,4,0,-3.031898,3.562328,1.353699,0.022790,0.000000,0.022790,0.022790
132,4,1,-3.031898,3.562328,1.353699,0.022790,0.000000,0.022790,0.022790
132,4,2,-3.031898,3.562328,1.353699,0.022790,0.000000,0.022790,0.022790
133,0,0,-3.378800,4.657916,0.000000,0.024575,1.000000,0.024575,1.024575
133,0,1,-3.378800,4.657916,0.000000,0.024575,1.000000,0.024575,1.024575
133,0,2,-3.378800,4.657916,0.000000,0.024575,1.000000,0.024575,1.024575
133,1,0,-3.347076,4.433876,0.500000,0.024575,0.000000,0.024575,0.024575
133,1,1,-3.347076,4.433876,0.500000,0.024575,0.000000,0.024575,0.024575
133,1,2,-3.347076,4.433876,0.500000,0.024575,0.000000,0.024575,0.024575
133,2,0,-3.305015,4.136839,0.800000,0.024575,0.000000,0.024575,0.024575
133,2,1,-3.305015,4.136839,0.800000,0.024575,0.000000,0.024575,0.024575
133,2,2,-3.305015,4.136839,0.800000,0.024575,0.000000,0.024575,0.024575
133,3,0,-3.262954,3.839802,1.100000,0.024575,0.000000,0.024575,0.024575
133,3,1,-3.262954,3.839802,1.100000,0.024575,0.000000,0.024575,0.024575
133,3,2,-3.262954,3.839802,1.100000,0.024575,0.000000,0.024575,0.024575
